onset,time,hcom_velocity,hcom_acceleration,hip_angle,knee_angle,hip_torque,knee_torque
1,3.215,0.5530369,-1.62172754,83.89521025,74.82470861,-2.3689493603100775,-1.0632483398449613
1,3.22,0.54057964,-1.64643515,83.88343421,74.55592032,-2.3853699967441857,-1.0879537621705426
1,3.225,0.52835715,-1.66083152,83.85159743,74.28575735,-2.398635865426357,-1.1097429660465115
1,3.23,0.51643721,-1.66546832,83.80095862,74.00948919,-2.409354378139535,-1.1287228279069768
1,3.235,0.50487843,-1.66121764,83.72977299,73.72703459,-2.418079146356589,-1.1450655519379844
1,3.24,0.49373014,-1.64918627,83.64095133,73.44262579,-2.425294413953488,-1.1589919234108526
1,3.245,0.48303249,-1.63060392,83.53422934,73.15429272,-2.431407559534884,-1.1707482844961241
1,3.25,0.47281668,-1.60670419,83.40949975,72.86026159,-2.436747381395349,-1.1805802530232556
1,3.255,0.46310526,-1.57862187,83.26714583,72.5618172,-2.441567926511628,-1.1887092852713177
1,3.26,0.45391252,-1.54732237,83.10457973,72.25597362,-2.446056867751938,-1.1953176615503878
1,3.265,0.44524496,-1.51356365,82.92382706,71.9472038,-2.450346871627907,-1.2005418556589147
1,3.27,0.43710172,-1.47788881,82.72172692,71.62732355,-2.4545253271317833,-1.2044739888372094
1,3.275,0.42947519,-1.44064661,82.49958732,71.30182558,-2.458640383100775,-1.2071708286821705
1,3.28,0.42235157,-1.40203158,82.26649503,70.97138774,-2.462702299844961,-1.2086693734883722
1,3.285,0.41571161,-1.3621379,82.01273113,70.6331783,-2.466681845271318,-1.2090053556589146
1,3.29,0.40953132,-1.32101923,81.73868887,70.28357115,-2.470508704651163,-1.2082302136434109
1,3.295,0.40378283,-1.27874632,81.45433752,69.92640485,-2.4740722448062016,-1.2064218342635658
1,3.3,0.3984352,-1.23545145,81.1516002,69.56317134,-2.4772274029457364,-1.2036856017054265
1,3.305,0.39345534,-1.19135687,80.82833463,69.18518745,-2.4798055875968994,-1.200148758604651
1,3.31,0.38880875,-1.14679694,80.49390303,68.80529054,-2.4816254989147284,-1.1959546865116277
1,3.315,0.38446036,-1.10223309,80.1371024,68.40756648,-2.4824992872868217,-1.1912590944186048
1,3.32,0.38037528,-1.05824112,79.7669925,68.00110686,-2.482239649457364,-1.1862239621705426
1,3.325,0.37651947,-1.01545898,79.38049552,67.58527165,-2.4806689468217056,-1.1810077728682171
1,3.33,0.37286038,-0.97449878,78.97670156,67.15734496,-2.4776298705426356,-1.1757518617054263
1,3.335,0.3693675,-0.93584331,78.5568917,66.71709563,-2.472997387751938,-1.1705633854263566
1,3.34,0.36601282,-0.8997488,78.12456503,66.26903331,-2.4666876482170546,-1.165497286511628
1,3.345,0.3627712,-0.86617169,77.67318307,65.80638,-2.458659811782946,-1.16054104
1,3.35,0.35962065,-0.8347384,77.20773349,65.33091506,-2.4489100964341084,-1.1556059629457365
1,3.355,0.3565425,-0.80476162,76.72839009,64.84856295,-2.437461362635659,-1.150525969612403
1,3.36,0.35352146,-0.77529946,76.22898071,64.34649572,-2.424351954728682,-1.1450654694573643
1,3.365,0.35054558,-0.74524883,75.71864506,63.83872044,-2.4096290834108527,-1.1389357617054263
1,3.37,0.34760621,-0.7134599,75.19058408,63.31752437,-2.39334807751938,-1.1318192527131783
1,3.375,0.34469773,-0.67885787,74.65063537,62.78428903,-2.375573519844961,-1.1234002415503874
1,3.38,0.3418174,-0.64055453,74.09500919,62.24407254,-2.3563797289922483,-1.1133971672868217
1,3.385,0.33896507,-0.59793645,73.52578738,61.68806384,-2.3358463675968992,-1.1015908158139536
1,3.39,0.33614288,-0.55072071,72.94040632,61.11892129,-2.3140474680620153,-1.0878452862015504
1,3.395,0.33335497,-0.49897536,72.3520027,60.5350907,-2.291038619379845,-1.0721187452713177
1,3.4,0.3306071,-0.44310212,71.73713779,59.94529079,-2.266844152868217,-1.054463555503876
1,3.405,0.32790649,-0.38378672,71.10404206,59.34807761,-2.241378617674419,-1.0350174787596897
1,3.41,0.32526114,-0.32192991,70.46188403,58.7340697,-2.2146568103875968,-1.0139496713178295
1,3.415,0.3226793,-0.25856898,69.80379109,58.10812527,-2.1865813584496125,-0.9915218475968992
1,3.42,0.32016929,-0.19480248,69.13249668,57.4709591,-2.157010541085271,-0.9680304258914729
1,3.425,0.31773926,-0.13172539,68.44465014,56.82213293,-2.1257584652713177,-0.9437874596899224
1,3.43,0.31539705,-0.07037186,67.74098883,56.16186187,-2.092599461705426,-0.9191007879069768
1,3.435,0.31314998,-0.01166314,67.02143355,55.49059135,-2.057282022015504,-0.894252936744186
1,3.44,0.31100482,0.04363854,66.28600523,54.80782615,-2.0195517454263565,-0.8694803541085271
1,3.445,0.3089677,0.09496889,65.53638968,54.1137084,-1.9791766527131784,-0.8449569927131783
1,3.45,0.3070442,0.1419929,64.76961388,53.40933677,-1.9359734610852712,-0.8207836482170542
1,3.455,0.3052394,0.18463341,63.98771225,52.69418997,-1.8898398720930232,-0.7969807173643412
1,3.46,0.30355837,0.22309462,63.18969865,51.96937092,-1.840791013643411,-0.7734835424806201
1,3.465,0.30200593,0.25786915,62.37522221,51.23600534,-1.7889891874418604,-0.7501435079069767
1,3.47,0.30058659,0.28971943,61.54832352,50.49262802,-1.734759619379845,-0.7267380925581396
1,3.475,0.29930503,0.31962924,60.70655068,49.74190437,-1.6785912919379846,-0.7029899120930233
1,3.48,0.29816628,0.34872686,59.85070264,48.98461296,-1.6211237190697674,-0.6785928396899225
1,3.485,0.2971759,0.37818693,58.98185348,48.22242839,-1.5631205410852713,-0.6532435911627907
1,3.49,0.29634019,0.40911722,58.10163953,47.45414271,-1.5054295325581395,-0.6266780164341085
1,3.495,0.29566625,0.44244118,57.20904544,46.68427435,-1.448932232248062,-0.5987077300775193
1,3.5,0.29516209,0.47879184,56.30959165,45.9126007,-1.3944896477519382,-0.5692506274418605
1,3.505,0.29483669,0.51842663,55.40217786,45.14219171,-1.3428865604651163,-0.5383524314728682
1,3.51,0.29469989,0.5611735,54.48633332,44.37407027,-1.2947778446511629,-0.5061978724031008
1,3.515,0.29476237,0.60641786,53.56534333,43.60948569,-1.2506423601550387,-0.47311088403100776
1,3.52,0.29503541,0.65313363,52.64426974,42.85585401,-1.210748434883721,-0.4395432886821705
1,3.525,0.29553069,0.69996046,51.72118416,42.11106533,-1.1751377049612404,-0.4060506124031008
1,3.53,0.29625996,0.74532373,50.79918185,41.37930525,-1.1436294263565892,-0.37325742372093024
1,3.535,0.29723478,0.78758861,49.88094146,40.66375515,-1.115845093643411,-0.34181563627906975
1,3.54,0.29846605,0.82523988,48.96826997,39.96689017,-1.0912892613953487,-0.31234540201550387
1,3.545,0.29996273,0.85707115,48.06484586,39.29257902,-1.0695241772093023,-0.28537515162790694
1,3.55,0.3017331,0.88235804,47.17243543,38.64385162,-1.0496539493023256,-0.2614820719379845
1,3.555,0.30378459,0.90099177,46.2937198,38.02383794,-1.0311178727131785,-0.2409860869767442
1,3.56,0.30612273,0.91355162,45.43143806,37.43563264,-1.0134865731782947,-0.22405628170542635
1,3.565,0.30875092,0.92129666,44.58820806,36.88224745,-0.9964984299224805,-0.21071116651162788
1,3.57,0.31167022,0.92606622,43.76644042,36.36625902,-0.980061120620155,-0.20083658093023254
1,3.575,0.31487927,0.93009512,42.96874172,35.89071131,-0.96421587875969,-0.19421908
1,3.58,0.31837421,0.93576608,42.19731015,35.45781306,-0.949072968372093,-0.19058915364341084
1,3.585,0.32214874,0.94533291,41.45452532,35.06988458,-0.9347305975193799,-0.18966896744186046
1,3.59,0.32619419,0.96065473,40.74236848,34.72873877,-0.9211945013953489,-0.1912168545736434
1,3.595,0.33049971,0.98297844,40.06275021,34.43588282,-0.9083164468217054,-0.19506121395348838
1,3.6,0.33505241,1.01279499,39.41748975,34.19267964,-0.8957642049612403,-0.2011195389147287
1,3.605,0.33983734,1.04978155,38.80795364,34.00003539,-0.8830262720930233,-0.20940261255813952
1,3.61,0.3448373,1.09283492,38.23444924,33.85689633,-0.8694484403100775,-0.22000437395348837
1,3.615,0.35003466,1.14019239,37.69936207,33.76461778,-0.8542958506976744,-0.23307840558139536
1,3.62,0.35541073,1.1896341,37.20284907,33.72312206,-0.836835767751938,-0.24880210527131785
1,3.625,0.36094588,1.23875101,36.74452599,33.72885351,-0.816432047131783,-0.26733321798449616
1,3.63,0.36661976,1.28522671,36.32523046,33.78258679,-0.7926316331782947,-0.28876938294573645
1,3.635,0.37241142,1.32708627,35.94460186,33.88099296,-0.7652294120930233,-0.31311680945736436
1,3.64,0.37829952,1.36288247,35.61097741,34.02815565,-0.7343034333333333,-0.3402716196899225
1,3.645,0.38426245,1.39179676,35.29518948,34.20330459,-0.7002144370542637,-0.37001678325581394
1,3.65,0.39027843,1.41365314,35.02572871,34.42042449,-0.6635720238759689,-0.4020327048062015
1,3.655,0.39632568,1.42886032,34.79473213,34.67486991,-0.6251756213953489,-0.4359168885271318
1,3.66,0.40238258,1.43829824,34.59594382,34.95475687,-0.585936953488372,-0.47121069643410857
1,3.665,0.40842786,1.4431731,34.41626757,35.24957323,-0.5467958728682171,-0.5074291550387596
1,3.67,0.41444084,1.44486434,34.27865784,35.57514936,-0.5086430048062015,-0.5440886803100775
1,3.675,0.42040164,1.44478326,34.15837879,35.90557924,-0.47225864139534884,-0.5807302094573643
1,3.68,0.42629151,1.44425932,34.07393006,36.25337812,-0.4382735573643411,-0.6169364189147286
1,3.685,0.43209313,1.44446391,34.0055903,36.59999148,-0.4071534434108527,-0.652342503255814
1,3.69,0.43779084,1.44636597,33.95819076,36.94520985,-0.37920237906976745,-0.6866416655813954
1,3.695,0.44337095,1.45070943,33.92212742,37.27893226,-0.3545771013953488,-0.7195884496124031
1,3.7,0.44882192,1.45800772,33.89982285,37.59722179,-0.3333067868217054,-0.7510010531782946
1,3.705,0.45413451,1.46854788,33.90107346,37.9074315,-0.3153129514728682,-0.7807631106976743
1,3.71,0.459302,1.48239624,33.90363596,38.18834326,-0.30042570558139536,-0.8088246643410852
1,3.715,0.46432024,0.72946737,33.91445195,38.43734525,0.47309935457364344,-0.1427797995348837
1,3.72,0.46918768,0.73923748,33.94329173,38.66592908,0.4774625358139535,-0.15153597643410854
1,3.725,0.47390535,0.75019336,33.9617779,38.84957159,0.4809522831007752,-0.1593160015503876
1,3.73,0.47847674,0.76208902,33.98742557,38.99358465,0.4836295396899225,-0.16609048945736435
1,3.735,0.48290761,0.77467559,34.01866207,39.09640335,0.48551524294573645,-0.17182238449612403
1,3.74,0.48720579,0.78771785,34.04482301,39.14919397,0.4866369325581395,-0.17649281906976744
1,3.745,0.49138089,0.80099891,34.07249057,39.16131781,0.48706710155038757,-0.1801209480620155
1,3.75,0.49544394,0.81431825,34.09258418,39.10542444,0.48682272093023254,-0.18270047302325582
1,3.755,0.4994071,0.82749041,34.10582131,39.00909053,0.4859258372093023,-0.18423842744186045
1,3.76,0.50328319,0.84034879,34.116093,38.85520494,0.4843568257364341,-0.184721603875969
1,3.765,0.5070854,0.85275247,34.1199225,38.64496252,0.4821326668217054,-0.18417175410852715
1,3.77,0.51082695,0.86459772,34.11590572,38.38016449,0.4792320099224806,-0.18260053240310078
1,3.775,0.51452085,0.8758318,34.10468321,38.06003278,0.47564449736434106,-0.18004248434108527
1,3.78,0.51817973,0.88642927,34.08731902,37.68555283,0.47139950511627904,-0.17656401829457363
1,3.785,0.52181568,0.89655301,34.05793155,37.25727786,0.4664132362790698,-0.17217019565891473
1,3.79,0.52544018,0.90622585,34.02201411,36.77698882,0.46075051937984496,-0.16696262108527132
1,3.795,0.52906404,0.91564235,33.97591485,36.24651693,0.4543891359689922,-0.16098914201550388
1,3.8,0.53269738,0.92499012,33.91891778,35.66690958,0.4473290595348837,-0.1543065579844961
1,3.805,0.53634962,0.9344573,33.85842228,35.0430911,0.43954980899224805,-0.14696401751937985
1,3.81,0.54002959,0.94420466,33.78197802,34.37372976,0.43104472806201555,-0.13901147519379847
1,3.815,0.5437455,0.95433949,33.70127276,33.66739506,0.42180323224806204,-0.13049732
1,3.82,0.54750502,0.96489907,33.6127344,32.92306106,0.41183789317829456,-0.12147593798449613
1,3.825,0.55131533,0.97584826,33.51350744,32.14338875,0.4011641689922481,-0.1120052865116279
1,3.83,0.55518313,0.98709211,33.41049602,31.33796486,0.38983477131782945,-0.10215464263565892
1,3.835,0.55911471,0.99849587,33.30456556,30.50545823,0.3779090924031008,-0.09200437534883721
1,3.84,0.56311597,1.00990913,33.1814574,29.64498538,0.3654622517829457,-0.08163494263565892
1,3.845,0.56719244,1.02119419,33.06032409,28.76823923,0.3525932573643411,-0.07114838108527131
1,3.85,0.57134896,1.03225264,32.93515808,27.87568009,0.3394332454263566,-0.060677564806201546
1,3.855,0.57558971,1.04304299,32.80797287,26.97164273,0.3261413172093023,-0.050372189147286826
1,3.86,0.57991831,1.0535811,32.68216597,26.05926661,0.31286777813953487,-0.040385156744186045
1,3.865,0.58433764,1.06392395,32.55029595,25.13910533,0.2997678714728682,-0.03087740015503876
1,3.87,0.58884985,1.07414656,32.4198914,24.21775572,0.2870262719379845,-0.022023987441860463
1,3.875,0.59345617,1.08431457,32.28865665,23.2951575,0.2747840496124031,-0.013965371937984496
1,3.88,0.59815692,1.09445369,32.16266343,22.37672814,0.263112216124031,-0.006783898914728683
1,3.885,0.60295133,1.10452605,32.03747763,21.46282052,0.2520665947286822,-0.0005211489922480621
1,3.89,0.6078376,1.11442026,31.91641549,20.55635478,0.2415794072868217,0.004887996434108527
1,3.895,0.61281375,1.12395269,31.7994879,19.66030734,0.232434483875969,0.009186827751937984
1,3.9,0.61788758,1.13287868,31.68623048,18.77466547,0.22525863364341087,0.012181990852713178
1,3.905,0.62305656,1.14091245,31.58026329,17.90423433,0.21795078434108528,0.014840193643410852
1,3.91,0.62831312,1.14775253,31.47814748,17.04751253,0.21027789519379844,0.01736645131782946
1,3.915,0.63364871,1.15311242,31.38448745,16.20886458,0.20205237131782947,0.019929415503875968
1,3.92,0.63905414,1.1567556,31.29926549,15.38901377,0.19310690604651162,0.022677631937984496
1,3.925,0.64451983,1.15852839,31.2166936,14.58804109,0.18330113069767442,0.02573549503875969
1,3.93,0.65003616,1.15838414,31.14581642,13.80900185,0.17252270697674418,0.029205357364341086
1,3.935,0.65559385,1.15639449,31.07964927,13.05170168,0.16070746465116278,0.03315192186046512
1,3.94,0.66118432,1.15274327,31.02056558,12.31729552,0.1478217096124031,0.03761495782945737
1,3.945,0.66680012,1.14770873,30.97025546,11.60741457,0.13389660589147287,0.04259019410852713
1,3.95,0.67243531,1.14164343,30.92696633,10.92199915,0.1190131768992248,0.04804109519379845
1,3.955,0.67808593,1.13495416,30.89342134,10.26344516,0.10327179596899225,0.053922612713178296
1,3.96,0.68374932,1.12808131,30.86597286,9.63071556,0.08622223317829458,0.060432294573643415
1,3.965,0.68942306,1.12147941,30.84438374,9.02478136,0.06841903550387597,0.06734313100775194
1,3.97,0.69511246,1.1156022,30.85904432,8.4500155,0.05038852046511628,0.07444080294573643
1,3.975,0.70082637,1.11093797,30.83511379,7.89892076,0.03222252589147287,0.08171194434108527
1,3.98,0.70657676,1.10779383,30.81888691,7.37456264,0.014144891317829457,0.08907437674418604
1,3.985,0.71237846,1.10673525,30.84162902,6.8878248,-0.003831104651162791,0.09657748403100776
1,3.99,0.71824905,1.10815717,30.85024094,6.42726581,-0.0215548903875969,0.10418817984496125
1,3.995,0.7242085,1.11249841,30.85921492,5.99437213,-0.038905587286821704,0.11189579643410853
1,4.0,0.73027885,1.12018502,30.87959059,5.59484071,-0.05574233937984496,0.11966977953488372
1,4.005,0.73648365,1.13160734,30.89661141,5.22301033,-0.07189333782945737,0.1274490062015504
1,4.01,0.74284748,1.14708934,30.92623137,4.88666007,-0.08714681178294574,0.13513300914728682
1,4.015,0.74939529,1.16685431,30.95492413,4.57996772,-0.10119580093023256,0.1425312906976744
1,4.02,0.75615182,1.19099353,30.9851452,4.30404872,-0.11366067643410853,0.14939944155038762
1,4.025,0.76314086,1.21944666,31.01794096,4.06109732,-0.12406189689922481,0.15538755178294572
1,4.03,0.77038456,1.25200099,31.04929844,3.84700701,-0.1318171530232558,0.16006755891472868
1,4.035,0.77790271,1.28831189,31.0809491,3.66472024,-0.13631029147286822,0.16297259100775194
1,4.04,0.78571203,1.32793891,31.11459941,3.51530507,-0.13687064837209303,0.163597223875969
1,4.045,0.79382553,1.37031614,31.14866384,3.39670226,-0.13277680558139535,0.1613624231007752
1,4.05,0.80225199,1.41516298,31.18027252,3.30783818,-0.12366770511627907,0.15593751984496124
1,4.055,0.81099546,1.46179307,31.20868135,3.24873951,-0.10891295968992248,0.14683357472868216
1,4.06,0.82005489,1.50989866,31.23907403,3.22012079,-0.08839741426356588,0.13388613751937986
1,4.065,0.82942397,1.55922387,31.26892176,3.22258611,-0.06230042837209302,0.1171572534883721
1,4.07,0.83909094,1.60963817,31.28918162,3.24975303,-0.03134806279069768,0.09714321069767441
1,4.075,0.84903869,1.66110748,31.31825158,3.30680614,0.00310125984496124,0.07479045162790698
1,4.08,0.85924481,1.71365351,31.31491018,3.39013669,0.03883788868217054,0.05174584046511628
1,4.085,0.86968193,1.76730829,31.34278673,3.50337091,0.0727923415503876,0.03033618558139535
1,4.09,0.88031818,1.82206408,31.35443445,3.63979588,0.10106493906976745,0.013538200775193798
1,4.095,0.89111782,1.87787847,31.36512743,3.80216423,0.11923850015503876,0.004698022170542636
1,4.1,0.90204194,1.93430072,31.3919182,4.00554563,0.12312224077519379,0.006975040930232558
1,4.105,0.91304918,1.9910931,31.40095702,4.21572032,0.1089796750387597,0.02299309937984496
1,4.11,0.92409632,2.04748178,31.36945393,4.42638645,0.07493810062015503,0.053721497984496124
1,4.115,0.93513887,2.10253488,31.38948892,4.70065929,0.021356818449612402,0.09819733798449612
1,4.12,0.94613163,2.15508456,31.38635452,4.97143578,-0.04863196604651163,0.15303553472868217
1,4.125,0.95702913,2.20369296,31.37693635,5.26387343,-0.12926087178294574,0.21265698961240312
1,4.13,0.96778608,2.24675917,31.36510637,5.57462982,-0.21291045596899225,0.2700917128682171
1,4.135,0.97835753,2.28254487,31.34947692,5.90244259,-0.2914150508527132,0.318268859379845
1,4.14,0.98869901,2.30925693,31.33220833,6.24677932,-0.3576399497674419,0.3514762434108527
1,4.145,0.99876658,2.32514452,31.31063544,6.60480068,-0.40684440248062015,0.3665597412403101
1,4.15,1.00851681,2.32861854,31.28925619,6.97756921,-0.4372649212403101,0.36352270434108525
1,4.155,1.01790673,2.31838954,31.26393045,7.36152881,-0.4503702531782946,0.3451467368992248
1,4.16,1.02689388,2.29360082,31.23769335,7.75691082,-0.45001472620155036,0.3161912457364341
1,4.165,1.03543624,2.25390497,31.20786672,8.16167884,-0.4413197254263566,0.28214419023255816
1,4.17,1.04349243,2.19943221,31.17648221,8.57363985,-0.4296788111627907,0.24806621224806202
1,4.175,1.05102184,2.13064624,31.14191204,8.99266936,-0.4198502262015504,0.21788148620155037
1,4.18,1.05798504,2.04812665,31.10429229,9.41626549,-0.4157538387596899,0.19411169705426357
1,4.185,1.06434435,1.952342,31.06231669,9.84275381,-0.4200166462015504,0.17797783581395346
1,4.19,1.07006397,1.84348465,31.04410733,10.28834376,-0.43436267937984496,0.16976144899224807
1,4.195,1.07511089,1.72142349,30.99960421,10.71659183,-0.4593796790697674,0.1688453906976744
1,4.2,1.07945802,1.58579355,30.95195382,11.144181,-0.4947252353488372,0.1741565114728682
1,4.205,1.0830885,1.43619888,30.90002299,11.5679546,-0.539435247131783,0.1843597189147287
1,4.21,1.08599251,1.27247311,30.87461726,11.99240366,-0.5920829114728682,0.1979901
1,4.215,1.08816753,1.09493922,30.78114048,12.39581498,-0.6507955883720931,0.21353936155038758
1,4.22,1.08962081,0.90462344,30.74612623,12.80786472,-0.7135182930232559,0.22956780604651164
1,4.225,1.0903703,0.70339629,30.67328787,13.20057032,-0.7780882931782945,0.2447627618604651
1,4.23,1.09044532,0.49403069,30.53523249,13.56044782,-0.8423856486821706,0.2580157218604651
1,4.235,1.08988709,0.28016999,30.50063873,13.94428903,-0.9045163493023256,0.26850419736434106
1,4.24,1.08874915,0.06620024,30.40355553,14.29465329,-0.9627939263565892,0.27570505782945737
1,4.245,1.08709733,-0.14297512,30.29986379,14.62757021,-1.015919172868217,0.2794368925581395
1,4.25,1.08500942,-0.3422528,30.19869083,14.93707747,-1.0629340091472868,0.2798152106976744
1,4.255,1.08257412,-0.52671434,30.06268388,15.23785467,-1.1032321155038758,0.2772010925581396
1,4.26,1.07988972,-0.69150561,29.94257354,15.51130029,-1.1368793555038759,0.27234976992248067
1,4.265,1.07706198,-0.8348663,29.80357692,15.7700907,-1.1622908001550387,0.26501460232558144
1,4.27,1.07420159,-0.95312105,29.64130386,16.00699514,-1.1807379088372092,0.25650171023255813
1,4.275,1.07142137,-1.04611594,29.4755448,16.22466749,-1.1917089610852711,0.24697027162790697
1,4.28,1.06883307,-1.11452476,29.29952324,16.41861365,-1.1951624173643411,0.23670873395348838
1,4.285,1.06654404,-1.16018931,29.11919059,16.59229921,-1.191124230852713,0.2258846423255814
1,4.29,1.06465367,-1.18584889,28.92367844,16.74365452,-1.1796932396899225,0.21455153348837208
1,4.295,1.06324911,-1.19483822,28.71054275,16.87388967,-1.1610637302325582,0.20266922744186047
1,4.3,1.0623894,-1.19078152,28.49122865,16.98226387,-1.135613151472868,0.19016277286821706
1,4.305,1.06212351,-1.17729777,28.2714089,17.0760722,-1.1038752454263565,0.176934731627907
1,4.31,1.06248481,-1.15773336,28.0017547,17.1341812,-1.0665973400000002,0.1629165657364341
